Period Code,Cycle ID,B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,Good/Bad,timestamp
15,22,-0.0012,0.0001,100,518.67,14.62,21.61,1.3,47.2,522.28,2388,I/O,8.4158,0.03,391,2388,100,39,23.3403,0,3/11/2020 2:30
15,23,-0.0007,0.0004,100,518.67,14.62,21.61,1.3,47.19,522.05,2388.01,8143.08,8.3967,0.03,392,2388,100,39,23.4621,0,3/11/2020 2:35
15,24,0.0016,0.0002,100,518.67,14.62,21.6,1.3,47.11,522.87,2388,8142.61,8.3978,0.03,392,2388,100,39.03,23.4335,0,3/11/2020 2:40
15,25,-0.0006,-0.0002,100,518.67,14.62,21.61,1.3,47.17,522.68,2388.04,8138.16,8.4046,0.03,391,2388,100,39.13,23.4505,0,3/11/2020 2:45
15,26,0.0015,0,100,518.67,14.62,21.61,nan,46.99,522.62,2387.99,8142.24,8.3955,0.03,392,2388,100,39.12,23.3932,0,3/11/2020 2:50
15,27,-0.0011,-0.0001,100,518.67,14.62,21.61,1.3,47.19,522.23,2388.01,8139.01,8.417,0.03,390,2388,100,38.99,23.3395,0,3/11/2020 2:55
15,28,-0.0028,0,100,518.67,14.62,21.61,1.3,47.13,523.05,2387.99,8141.19,8.3697,0.03,391,2388,No Data,39.11,23.4034,0,3/11/2020 3:00
15,29,0.0052,0.0003,100,518.67,14.62,21.61,1.3,No Data,522.58,2387.99,8142.6,8.3781,0.03,392,2388,100,38.86,23.3724,0,3/11/2020 3:05
15,30,-0.0004,-0.0003,100,518.67,14.62,21.61,1.3,47.06,523.06,2388.03,8143.79,8.3799,0.03,392,2388,100,39.27,23.3407,0,3/11/2020 3:10
15,31,0.0004,-0.0004,100,518.67,stop,21.61,1.3,47.37,522.74,2388.04,8139.69,8.406,0.03,392,2388,100,39.03,23.4515,0,3/11/2020 3:15
15,32,0.0006,0,100,nan,14.62,21.61,1.3,47.29,522.27,2388.03,8142.29,8.3852,0.03,391,2388,100,39,23.4328,0,3/11/2020 3:20
15,33,-0.0003,0,100,518.67,14.62,21.61,1.3,47.16,522.4,2388.04,8143.83,8.3959,0.03,393,2388,100,39.09,23.4391,0,3/11/2020 3:25
15,34,0.0013,-0.0002,100,518.67,14.62,21.6,1.3,Missing,I/O,2387.98,8143.72,8.3996,0.03,392,2388,100,38.94,23.3261,0,3/11/2020 3:30
15,35,-0.0011,0.0001,100,518.67,14.62,21.61,1.3,47.11,No Data,2388.02,8142.36,8.3939,0.03,392,2388,100,39.09,23.4322,0,3/11/2020 3:35
15,36,0.0039,-0.0001,100,518.67,14.62,21.61,1.3,47.05,522.92,2387.98,8141.95,8.3603,0.03,391,2388,100,38.97,23.454,0,3/11/2020 3:40
15,37,0.0018,0,100,518.67,14.62,21.61,1.3,47.27,522.26,2388.05,8145.38,8.3612,0.03,392,2388,100,38.92,23.4714,0,3/11/2020 3:45
15,38,0.0055,0,100,518.67,14.62,21.61,1.3,47.09,522.98,2388.03,8145.89,8.3884,0.03,392,2388,100,39.22,23.4945,0,3/11/2020 3:50
15,39,0.0006,0.0003,100,518.67,14.62,21.61,1.3,no response,522.43,2387.96,8139.23,8.4369,0.03,391,2388,100,38.98,23.3673,0,3/11/2020 3:55
15,40,0.0004,-0.0002,100,Missing,14.62,21.61,1.3,47.13,522.12,2387.98,8143.52,Bad,0.03,391,2388,100,39.07,23.369,0,3/11/2020 4:00
15,41,-0.0017,0.0002,100,518.67,14.62,21.61,1.3,47.23,522.11,2387.96,8138.11,8.4012,0.03,392,2388,100,39,23.4862,0,3/11/2020 4:05
15,42,0.0022,-0.0002,100,518.67,14.62,21.61,1.3,47.01,522.99,2388.01,8137.45,8.3769,0.03,391,2388,100,38.98,23.3555,0,3/11/2020 4:10
15,43,-0.0041,-0.0001,100,518.67,14.62,21.61,1.3,47.23,522.39,2387.96,8148.38,8.4141,0.03,392,2388,100,39.1,23.445,0,3/11/2020 4:15
15,44,-0.003,0.0003,100,518.67,14.62,21.61,1.3,47.04,521.99,2388.04,8139.83,8.4089,0.03,392,2388,100,39.08,23.4563,0,3/11/2020 4:21
15,45,-0.0002,0,100,518.67,14.62,21.61,1.3,47.03,521.96,2387.99,8141.59,8.4198,0.03,391,2388,100,38.95,23.3652,0,3/11/2020 4:25
15,46,0.0002,0.0002,100,518.67,14.62,21.61,1.3,47,521.84,2388.01,8138.59,8.4182,0.03,391,2388,100,39.16,23.4855,0,3/11/2020 4:30
15,47,No Data,0.0004,100,518.67,14.62,21.61,1.3,47.48,522.16,2388.01,no response,8.3926,0.03,390,2388,100,39.06,23.3375,0,3/11/2020 4:35
15,48,0.0013,-0.0003,100,518.67,14.62,21.6,1.3,47.17,522.12,2387.99,8143.5,8.4052,0.03,391,2388,100,39.09,23.4105,0,3/11/2020 4:40
15,49,0.0007,-0.0005,100,518.67,14.62,21.61,1.3,47.34,521.98,2388.02,8140.04,8.4285,0.03,392,2388,100,38.87,23.4577,0,3/11/2020 4:45
15,50,-0.0021,-0.0002,100,518.67,14.62,21.61,1.3,47.22,522.39,2388.02,8141.22,8.3897,0.03,393,2388,100,39.07,23.4351,0,3/11/2020 4:50
15,51,0.0015,0,100,518.67,14.62,21.6,1.3,47.36,522.27,2388.03,8141.67,8.3835,0.03,392,2388,100,38.93,23.4525,0,3/11/2020 4:55
15,52,-0.0003,0.0004,100,518.67,14.62,21.61,1.3,47.14,522.1,2388.04,8141.93,8.394,0.03,392,2388,100,39.23,23.3558,0,3/11/2020 5:00
15,53,0.0047,-0.0004,100,518.67,no response,21.61,1.3,47.14,522.27,2388.03,8140.37,8.3804,0.03,392,2388,100,39.08,23.4221,nan,3/11/2020 5:05
15,54,0,0.0004,100,518.67,14.62,21.61,1.3,47.24,522.54,2388.03,8134.15,8.4064,0.03,392,2388,100,39.11,23.4045,0,3/11/2020 5:10
15,55,0.0015,0.0005,100,518.67,start,21.61,1.3,47.29,521.62,2388.04,8141.8,8.4138,0.03,392,2388,100,38.95,23.392,0,3/11/2020 5:15
15,56,nan,-0.0001,100,518.67,14.62,21.61,1.3,47.08,522.39,2387.99,8141.4,8.3877,0.03,393,2388,100,39.07,23.5732,0,3/11/2020 5:20
15,57,-0.001,-0.0002,100,518.67,14.62,21.61,1.3,47.23,522.17,2387.99,8142.56,8.3816,0.03,392,2388,100,39.08,23.4629,0,3/11/2020 5:25
15,58,-0.0005,-0.0003,100,518.67,14.62,21.61,1.3,47.23,522.44,2387.98,8141.95,8.3711,0.03,392,2388,100,38.99,23.4157,0,3/11/2020 5:30
15,59,0.0037,-0.0003,100,518.67,14.62,21.61,1.3,47.43,522.59,2388.04,8146.59,8.3715,0.03,392,2388,100,38.67,23.4619,0,3/11/2020 5:35
15,60,0.0038,0.0004,100,518.67,14.62,21.61,1.3,47.21,521.89,2388.02,8138.92,8.3925,0.03,391,2388,100,38.92,23.3673,0,3/11/2020 5:41
15,61,-0.0024,0.0003,100,No Data,14.62,21.61,1.3,47.23,522.65,2388.04,8142.5,8.4208,0.03,392,2388,100,39.14,23.3634,0,3/11/2020 5:45
15,62,0.0007,0.0001,100,518.67,14.62,21.61,1.3,47.09,522.46,2388.01,8140.56,8.4105,0.03,391,2388,100,39.01,23.3912,0,3/11/2020 5:50
15,63,0.0008,0.0003,100,518.67,14.62,21.61,1.3,47.27,521.83,2388.06,8138.37,8.4021,0.03,392,2388,100,38.96,23.4058,0,3/11/2020 5:55
15,64,-0.0012,-0.0002,100,518.67,14.62,21.61,1.3,47.11,522.47,2388.07,8138.59,8.419,0.03,392,2388,100,38.87,23.4125,I/O,3/11/2020 6:00
15,65,-0.0037,0.0003,100,518.67,no connection,21.61,1.3,47.37,522.11,2387.98,8141.57,8.3409,No Data,391,2388,100,38.95,23.3545,0,3/11/2020 6:05
15,66,-0.0013,-0.0002,100,518.67,14.62,21.61,1.3,47.18,522.36,2387.99,8142.54,8.4068,0.03,391,2388,100,38.93,23.4124,0,3/11/2020 6:10
15,67,-0.0054,0.0003,100,518.67,14.62,21.61,1.3,47.25,522.43,2388.07,8133.78,8.4007,0.03,393,2388,100,38.95,23.4194,0,3/11/2020 6:15
15,68,-0.0011,0,stop,518.67,14.62,21.61,1.3,47.23,521.51,2388.04,8136.67,8.4166,0.03,391,2388,100,38.97,23.5508,0,3/11/2020 6:20
15,69,-0.0033,0.0004,100,518.67,14.62,21.61,1.3,47.18,522.91,2388.04,8143.55,8.3951,no connection,392,2388,100,39.1,23.357,0,3/11/2020 6:25
15,70,0.0009,0,100,518.67,14.62,21.61,1.3,47.29,522.29,2388.04,8135.81,8.4326,0.03,392,2388,100,39.05,23.4105,0,3/11/2020 6:30
15,71,-0.0005,-0.0002,100,518.67,14.62,21.61,1.3,47.37,522.84,2388.04,8141.56,8.3923,0.03,392,2388,100,38.83,23.3468,0,3/11/2020 6:35
15,72,0.0039,-0.0002,100,518.67,14.62,21.61,1.3,47.26,522.32,2387.99,8136.04,8.419,0.03,391,2388,100,39.03,23.377,0,3/11/2020 6:40
15,73,-0.0041,-0.0001,100,518.67,14.62,21.61,1.3,47.14,522.59,2388.02,8141.63,8.3891,0.03,393,2388,100,39.1,23.4947,0,3/11/2020 6:45
15,74,-0.0014,0.0001,100,518.67,14.62,21.61,1.3,47.17,522.83,2388.01,8140.56,8.3914,0.03,392,2388,100,38.9,23.3666,0,3/11/2020 6:50
15,75,0.0006,-0.0002,100,518.67,14.62,21.61,1.3,47.26,522.41,2388.06,8141.8,8.4125,0.03,392,2388,100,39.08,23.5043,0,3/11/2020 6:55
15,76,0.0011,0,100,518.67,14.62,21.61,1.3,47.3,522.07,2388.01,8145.33,8.378,0.03,392,2388,100,39,23.3428,0,3/11/2020 7:00
15,77,-0.0019,0.0002,100,518.67,14.62,21.61,1.3,no connection,521.96,2388,8141.5,8.4374,0.03,393,2388,100,38.96,23.2786,0,3/11/2020 7:05
15,78,0.0036,0.0005,100,518.67,14.62,I/O,1.3,46.99,522.31,2387.96,8137.68,8.3634,0.03,391,2388,100,39.03,23.4495,0,3/11/2020 7:10
15,79,0.0025,0.0003,100,518.67,14.62,21.61,1.3,47.35,521.75,2387.99,8144.14,8.4457,0.03,393,2388,100,38.93,23.3939,0,3/11/2020 7:15
15,80,-0.0012,-0.0003,100,518.67,14.62,21.61,1.3,47.37,522.02,2388.01,8139.11,8.3893,0.03,390,2388,100,39.03,23.4507,0,3/11/2020 7:20
15,81,0.0037,0.0005,100,518.67,14.62,21.61,1.3,47.14,522.06,2387.99,8139.72,8.3818,0.03,392,2388,100,39.08,23.3683,0,3/11/2020 7:25
15,82,-0.0005,0.0004,100,518.67,14.62,21.61,1.3,47.23,522.48,2387.99,8147.86,8.3999,0.03,391,2388,100,38.86,start,0,3/11/2020 7:30
15,83,0.0006,-0.0001,100,518.67,stop,21.61,1.3,47.19,521.82,2388.01,8134.87,8.413,0.03,393,2388,Bad,38.89,23.2544,0,3/11/2020 7:35
15,84,-0.0003,-0.0005,100,518.67,14.62,21.61,1.3,47.36,522.62,2388,8143.13,8.3981,0.03,391,2388,100,38.86,23.3906,0,3/11/2020 7:40
15,85,-0.0001,-0.0002,No Data,518.67,14.62,21.61,1.3,47.26,522.16,2388.01,8142.01,8.4396,0.03,391,2388,100,39.17,23.4975,0,3/11/2020 7:45
15,86,-0.0005,-0.0002,100,518.67,14.62,21.6,1.3,47.33,522.45,2388.03,8144.94,8.3758,0.03,392,2388,100,39.17,23.3478,0,3/11/2020 7:50
15,87,-0.0021,-0.0002,100,518.67,14.62,21.61,1.3,47.27,522.2,2388.03,8138.95,8.395,0.03,392,2388,100,39.09,23.349,0,3/11/2020 7:55
15,88,-0.001,-0.0004,100,518.67,I/O,21.61,No Data,47.15,522.61,2388.02,8139.31,8.4119,0.03,392,2388,100,39.05,23.4703,0,3/11/2020 8:00
15,89,-0.0007,0.0004,100,518.67,14.62,21.61,1.3,47.15,521.86,2388.04,8140.08,8.4252,0.03,392,2388,100,39,23.4427,0,3/11/2020 8:05
15,90,0.0011,-0.0002,100,518.67,14.62,21.61,1.3,47.43,522.01,2388,8137.31,8.3963,0.03,390,2388,100,39.04,23.4098,0,3/11/2020 8:10
start,91,0.0011,0.0001,100,518.67,14.62,21.61,1.3,47.31,Missing,2388.02,8142.24,8.4111,0.03,393,2388,100,38.96,23.2973,0,3/11/2020 8:15
15,92,0.0012,0.0001,100,518.67,14.62,21.61,1.3,47.22,521.72,2388.03,8142.63,8.4418,0.03,393,2388,100,38.97,23.3102,0,3/11/2020 8:20
15,93,-0.0021,0.0003,100,518.67,14.62,21.61,1.3,47.33,521.9,2388,8144.65,8.3862,0.03,393,2388,100,39.07,23.4829,0,3/11/2020 8:25
15,94,0.0003,0.0005,100,518.67,14.62,21.61,1.3,47.37,522.53,2387.99,8140.49,8.3945,0.03,392,2388,100,39.04,23.2893,0,3/11/2020 8:30
15,95,0.0006,0,100,518.67,14.62,21.61,1.3,47.23,522.2,2388.02,8139.5,8.3953,0.03,392,2388,100,39.22,23.3732,0,3/11/2020 8:35
15,96,-0.0008,0.0001,100,518.67,14.62,21.61,1.3,47.22,522.03,2388,8138.57,8.4367,0.03,393,2388,100,39.07,23.4881,0,3/11/2020 8:40
15,97,-0.0004,-0.0002,100,518.67,14.62,21.61,I/O,47.43,522.1,Bad,8135.76,8.3998,0.03,394,2388,100,39.03,23.366,0,3/11/2020 8:45
15,98,-0.001,0.0003,100,518.67,14.62,21.61,1.3,47.28,522.18,2388.05,8145.12,8.3754,0.03,393,2388,100,39.05,23.4135,0,3/11/2020 8:50
15,99,0.0018,0,100,518.67,14.62,21.61,1.3,47.38,522.22,2388.05,8141.46,8.4147,0.03,393,2388,100,38.97,23.4945,0,3/11/2020 8:55
15,100,0.0019,-0.0004,100,518.67,14.62,21.61,1.3,47.32,522.65,2388,8143.7,8.4117,0.03,393,2388,100,39.21,23.3159,0,3/11/2020 9:00
15,101,-0.002,-0.0001,100,518.67,14.62,21.61,1.3,47.23,522.49,2388,8139.97,8.4371,0.03,392,2388,100,39.1,23.4591,0,3/11/2020 9:05
15,102,0.0007,0.0002,100,518.67,14.62,21.61,1.3,47.24,521.94,2388.02,8148.48,8.4293,0.03,394,2388,100,39.1,23.3745,0,3/11/2020 9:10
15,103,-0.0012,-0.0001,100,518.67,14.62,21.61,1.3,47.37,521.86,2388.04,8140.14,8.429,0.03,393,2388,100,38.98,23.4535,0,3/11/2020 9:15
15,104,0.0029,-0.0001,100,518.67,14.62,21.61,1.3,47.43,522.09,2388.03,8139.92,8.3723,0.03,391,2388,100,39.08,23.4065,0,3/11/2020 9:20
15,105,-0.0002,0.0003,100,518.67,14.62,21.61,1.3,47.41,522.34,2388,8139.26,8.4073,0.03,391,2388,100,39,23.385,0,3/11/2020 9:25
15,106,0.0013,-0.0002,100,518.67,14.62,21.61,1.3,47.18,522.13,2388.03,8141.5,8.4173,0.03,391,2388,100,38.88,23.348,0,3/11/2020 9:30
15,107,0.0015,0.0001,100,518.67,14.62,21.61,1.3,47.15,521.74,2388.1,8137.3,8.3911,0.03,391,2388,100,39.03,23.3286,0,3/11/2020 9:35
15,108,0.0013,0.0002,100,518.67,14.62,21.61,1.3,47.22,521.83,2388.07,8135.57,8.4221,0.03,393,2388,100,38.95,23.387,0,3/11/2020 9:40
15,109,0.0042,0.0001,100,518.67,14.62,21.61,1.3,47.35,522.01,2388.09,8139.31,8.4054,0.03,392,2388,100,38.79,23.4098,0,3/11/2020 9:45
15,110,0.0017,0,100,518.67,14.62,21.61,1.3,47.42,522.17,2387.99,8138.24,8.3995,0.03,392,2388,100,39.06,23.348,0,3/11/2020 9:50
15,111,-0.0006,0.0002,100,No Data,14.62,21.61,1.3,47.38,521.86,2388.03,8141.68,8.3951,0.03,393,2388,100,38.84,23.3774,0,3/11/2020 9:55
15,112,-0.002,-0.0003,100,518.67,14.62,21.61,1.3,47.42,521.56,2388.01,8135.88,8.4127,0.03,393,2388,100,39.06,23.321,0,3/11/2020 10:00
15,113,0.0011,0.0005,100,518.67,14.62,21.61,1.3,47.28,521.95,2388.07,8135.39,8.4212,0.03,Bad,2388,100,39.06,23.4102,0,3/11/2020 10:05
15,114,-0.0064,-0.0001,100,518.67,14.62,21.61,1.3,47.27,521.64,2388.08,8139.82,8.4124,0.03,393,2388,100,38.79,23.42,0,3/11/2020 10:10
15,115,0.002,-0.0002,100,518.67,14.62,21.61,1.3,47.31,521.65,2387.99,8140.99,8.4103,0.03,393,2388,100,38.93,23.4324,0,3/11/2020 10:15
15,116,-0.0001,-0.0003,100,518.67,14.62,21.61,Bad,47.32,522.28,2388.03,8140.1,8.393,0.03,391,2388,100,38.93,23.3816,0,3/11/2020 10:20
15,117,-0.0024,0.0002,100,518.67,14.62,21.61,1.3,47.29,521.79,2388.02,8138.92,8.4195,0.03,393,2388,100,38.99,23.2936,0,3/11/2020 10:25
15,118,0.0024,0.0001,100,518.67,14.62,21.61,1.3,47.14,521.86,2388.03,8144.23,8.4226,0.03,392,2388,100,38.77,23.3585,0,3/11/2020 10:30
15,119,-0.0006,0.0005,100,518.67,14.62,21.61,1.3,47.35,521.7,2388.02,8142.29,8.3684,0.03,392,2388,100,38.91,23.3598,0,3/11/2020 10:35
15,120,0.0009,0.0002,100,518.67,14.62,21.61,1.3,47.45,521.81,2388.05,8137.39,8.3796,I/O,393,2388,100,39.05,23.3618,0,3/11/2020 10:40
15,121,0,0.0002,100,518.67,14.62,21.61,1.3,47.5,521.85,2388.04,8138.4,8.4313,0.03,393,2388,100,39.08,23.3346,0,3/11/2020 10:45
15,122,0.0018,-0.0004,100,518.67,14.62,21.61,1.3,47.52,522.16,2388.07,8136.92,8.3882,0.03,392,2388,100,38.96,23.3643,0,3/11/2020 10:50
15,123,0.0002,-0.0002,100,518.67,14.62,21.61,1.3,47.27,521.77,2388.02,8142.79,8.4253,0.03,393,2388,100,38.85,23.3931,0,3/11/2020 10:55
No Data,124,0.002,0.0003,100,518.67,14.62,21.6,1.3,47.34,521.6,2388.06,8141.59,8.4107,0.03,392,2388,Missing,38.79,23.3535,0,3/11/2020 11:00
15,125,-0.002,-0.0004,nan,518.67,14.62,21.61,1.3,47.35,521.95,2388.12,8134.18,8.4329,0.03,393,2388,100,38.97,23.4524,0,3/11/2020 11:05
15,126,-0.0005,-0.0003,100,518.67,14.62,21.61,1.3,47.5,522.23,2388.02,8130.6,8.4258,0.03,394,2388,100,38.93,23.2533,0,3/11/2020 11:10
15,127,0.0011,0.0005,100,518.67,14.62,21.61,1.3,47.54,521.8,2388.07,8134.43,8.4339,0.03,392,2388,100,39.12,23.2636,0,3/11/2020 11:15
15,128,-0.0023,0.0004,100,518.67,14.62,21.61,No Data,47.35,522.37,2388.05,8138.69,8.4279,0.03,391,2388,100,38.79,23.298,0,3/11/2020 11:20
15,129,0.0007,0.0005,100,518.67,14.62,21.61,1.3,47.45,521.66,2388.1,8132.47,8.4285,0.03,392,2388,100,38.76,23.3012,0,3/11/2020 11:25
15,130,-0.0021,-0.0003,100,518.67,14.62,21.61,1.3,47.35,521.79,2388.08,8134.16,8.4502,0.03,392,2388,100,38.83,23.3836,0,3/11/2020 11:30
15,131,0,0.0004,100,518.67,14.62,21.61,1.3,47.56,521.83,2388.08,8139.28,8.4413,0.03,393,2388,100,38.78,23.41,0,3/11/2020 11:35
15,132,0.0013,0.0004,100,518.67,14.62,21.61,1.3,47.58,521.72,2388.07,8138.54,8.4236,0.03,393,2388,100,38.94,23.3697,0,3/11/2020 11:40
15,133,-0.0022,-0.0002,100,518.67,14.62,21.61,1.3,47.47,521.34,2388.07,8135.66,8.4078,0.03,394,2388,100,39.05,23.2832,0,3/11/2020 11:45
15,134,-0.0012,0.0003,100,518.67,14.62,21.61,1.3,No Data,521.62,2388.08,8136.89,8.4609,0.03,393,2388,100,39.01,23.3382,0,3/11/2020 11:50
15,135,0.0018,0.0001,100,518.67,14.62,21.61,1.3,47.43,522.03,2388.06,8136.84,8.4478,0.03,392,2388,100,39.18,23.4428,0,3/11/2020 11:55
15,136,-0.0043,-0.0001,100,Bad,14.62,21.61,no response,47.41,522.26,2388.01,8142.17,8.4545,0.03,392,2388,100,nan,23.3093,0,3/11/2020 12:00
15,137,0.0034,0.0003,I/O,518.67,14.62,21.61,1.3,47.35,521.84,2388.05,8136.61,8.4433,0.03,393,2388,100,38.92,23.3069,0,3/11/2020 12:06
15,138,0.0029,0.0001,100,518.67,14.62,21.61,1.3,47.48,521.69,2388.08,8141.75,8.4561,0.03,393,2388,100,38.78,23.3039,0,3/11/2020 12:10
15,139,-0.0003,0.0003,100,518.67,14.62,21.61,1.3,47.44,521.49,2388.1,8138.16,8.4328,0.03,393,2388,100,38.77,23.3034,0,3/11/2020 12:15
15,140,-0.002,0.0005,100,518.67,14.62,21.61,1.3,47.46,522.09,2388.05,8138.22,8.4463,0.03,393,2388,100,38.88,23.3203,0,3/11/2020 12:20
15,141,-0.0001,0.0001,100,518.67,14.62,21.61,1.3,47.43,521.7,2388.1,8135.71,8.4352,0.03,392,2388,100,38.94,23.2308,0,3/11/2020 12:25
15,142,0.0006,-0.0002,100,518.67,14.62,21.61,1.3,47.44,521.69,2388.05,8138.93,8.3975,0.03,393,2388,100,38.88,23.2852,Missing,3/11/2020 12:30
15,143,0.0022,0.0002,100,518.67,14.62,21.61,1.3,47.44,521.46,2388.1,no response,8.4468,0.03,I/O,2388,100,38.92,23.3247,0,3/11/2020 12:35
15,144,-0.0055,-0.0004,100,518.67,14.62,21.61,1.3,47.49,521.51,2388.1,8133.8,8.4551,0.03,392,2388,100,38.88,23.3139,0,3/11/2020 12:40
15,145,0.0028,0.0004,100,518.67,14.62,21.61,1.3,47.54,521.41,2388.08,8128.15,8.4322,0.03,394,2388,100,38.89,23.3343,0,3/11/2020 12:45
15,146,-0.0019,0.0003,100,518.67,14.62,21.61,1.3,47.63,521.81,2388.06,8140.46,8.4268,0.03,393,2388,100,39.01,23.3157,0,3/11/2020 12:50
15,147,0.0022,0.0003,100,518.67,14.62,21.61,1.3,47.55,521.09,no response,8136.95,8.4442,0.03,393,2388,100,38.82,23.2988,0,3/11/2020 12:55
15,148,-0.0006,0.0003,100,518.67,14.62,21.61,1.3,47.49,521.8,2388.11,8140.03,8.4288,0.03,392,2388,100,38.82,23.3257,0,3/11/2020 13:00
15,149,-0.0025,0.0002,100,518.67,14.62,21.61,1.3,47.45,521.55,no connection,8136.18,8.4384,0.03,393,2388,100,38.85,23.3283,0,3/11/2020 13:05
15,150,0.0006,0.0002,100,518.67,14.62,21.61,1.3,47.56,520.85,2388.11,8134.66,8.4335,0.03,395,2388,Missing,38.89,23.249,0,3/11/2020 13:10
15,151,-0.0002,-0.0004,100,518.67,14.62,21.61,1.3,47.43,521.43,2388.14,8139.75,8.4453,0.03,392,2388,100,38.86,23.2729,0,3/11/2020 13:15
15,152,nan,0.0004,100,518.67,14.62,21.61,1.3,47.42,521.89,2388.06,8134.72,8.457,0.03,392,2388,100,38.82,23.3143,0,3/11/2020 13:20
15,153,0.0042,-0.0004,100,518.67,14.62,21.61,1.3,47.49,521.52,2388.15,8131.93,8.4141,0.03,393,2388,100,38.79,23.1558,0,3/11/2020 13:25
15,154,0.0027,-0.0005,100,518.67,14.62,21.61,1.3,47.49,521.33,2388.07,8142.4,8.4523,0.03,393,2388,100,38.8,23.3389,0,3/11/2020 13:30
15,155,-0.004,0.0003,100,518.67,14.62,21.61,1.3,47.71,521,2388.12,8135.04,8.4334,0.03,393,2388,100,38.83,23.2392,0,3/11/2020 13:35
15,nan,-0.0014,-0.0003,100,518.67,14.62,21.61,1.3,47.42,521.48,2388.15,8139.11,8.4387,0.03,392,2388,100,38.82,23.267,0,3/11/2020 13:40
15,157,-0.0005,0.0002,100,518.67,14.62,21.61,1.3,47.56,521.42,2388.1,8133.64,8.4453,0.03,395,2388,100,38.89,23.2984,0,3/11/2020 13:45
15,158,-0.0014,0.0004,100,518.67,14.62,21.61,1.3,47.65,521.36,2388.08,8133.52,8.4613,0.03,393,2388,100,38.6,23.3778,0,3/11/2020 13:50
15,159,-0.001,-0.0003,100,518.67,14.62,21.61,1.3,No Data,521.06,2388.13,8134.87,8.4476,0.03,393,2388,100,38.81,23.2503,0,3/11/2020 13:55
15,160,0.0008,-0.0001,100,518.67,14.62,21.61,1.3,47.47,521.13,2388.1,8134.16,8.426,0.03,392,2388,100,38.86,23.3554,0,3/11/2020 14:00
15,161,-0.0056,0.0003,100,518.67,14.62,21.61,1.3,47.76,521.07,2388.1,8135.66,8.468,0.03,393,2388,100,38.86,23.2804,0,3/11/2020 14:05
15,162,0.0021,0,100,518.67,14.62,21.61,1.3,47.59,521.24,2388.07,8135.21,8.4355,0.03,393,2388,100,38.85,23.352,0,3/11/2020 14:10
15,163,0.0007,0.0001,100,518.67,14.62,21.61,1.3,47.6,521.73,2388.09,8132.73,8.4678,0.03,394,2388,100,no response,23.317,0,3/11/2020 14:15
15,start,-0.0023,-0.0001,100,518.67,14.62,21.61,1.3,47.71,521.17,2388.07,8132.18,8.4362,0.03,395,2388,100,38.55,23.2515,0,3/11/2020 14:20
15,165,-0.0009,no response,100,518.67,14.62,21.61,1.3,47.77,521.18,2388.09,8131.06,8.4613,0.03,394,2388,100,38.71,23.2397,0,3/11/2020 14:25
15,166,-0.0023,-0.0002,100,518.67,14.62,21.61,1.3,47.68,520.92,2388.13,8131.69,8.4733,0.03,394,2388,100,38.8,23.1769,0,3/11/2020 14:30
15,167,0.0007,0.0003,100,518.67,14.62,21.61,1.3,47.69,no connection,2388.15,Bad,8.4414,0.03,394,2388,100,38.58,23.1966,0,3/11/2020 14:35
15,168,0.0055,-0.0003,100,518.67,14.62,no response,1.3,47.6,521.5,2388.2,8130.43,8.4642,0.03,394,2388,100,38.85,23.2577,0,3/11/2020 14:40
15,169,0.0017,0.0001,100,518.67,14.62,21.61,1.3,47.58,521.1,start,8127.34,8.442,Missing,no response,2388,100,38.75,23.226,0,3/11/2020 14:45
15,170,0.005,-0.0001,100,518.67,14.62,21.61,1.3,47.63,521.12,2388.2,8133.48,8.494,0.03,392,2388,100,38.7,23.2024,0,3/11/2020 14:50
15,171,-0.0035,0.0005,No Data,518.67,14.62,stop,1.3,47.67,521.53,2388.14,8131.37,8.4464,0.03,392,2388,100,38.68,23.2776,0,3/11/2020 14:55
15,172,0.0009,0.0002,100,518.67,14.62,21.61,1.3,47.61,520.88,2388.16,8136.43,8.4838,0.03,393,2388,100,38.79,23.2144,0,3/11/2020 15:00
15,173,-0.0011,0.0005,100,518.67,14.62,21.61,1.3,47.77,520.48,2388.14,8129.92,8.452,0.03,394,2388,100,38.8,23.2054,0,3/11/2020 15:05
15,174,-0.0004,-0.0002,100,518.67,14.62,21.61,1.3,47.7,522.07,2388.16,8133.57,8.462,0.03,394,2388,100,38.73,23.2705,0,3/11/2020 15:10
15,175,-0.0008,0.0003,100,518.67,14.62,21.61,1.3,47.64,520.06,2388.2,8129.36,8.4539,0.03,394,2388,100,38.62,23.1327,0,3/11/2020 15:15
15,176,0.0004,0.0002,100,518.67,14.62,21.61,1.3,47.66,521,2388.13,8128.62,8.4904,0.03,393,2388,100,38.72,23.2662,0,3/11/2020 15:20
15,177,0.0005,0,100,518.67,14.62,21.61,1.3,47.65,520.69,2388.19,8129.07,8.4307,0.03,396,2388,100,38.85,23.2184,1,3/11/2020 15:25
15,178,0.0021,-0.0003,100,518.67,14.62,21.61,1.3,47.81,521.11,2388.2,8124.81,8.4944,0.03,394,2388,100,38.75,23.2851,1,3/11/2020 15:30
15,179,-0.0044,0.0004,100,518.67,14.62,21.61,1.3,47.66,520.88,2388.12,8130.88,8.4928,0.03,395,2388,100,38.6,23.2347,1,3/11/2020 15:35
